cancion:id;album_id
4776;3028
4777;3028
4778;3030
4779;3031
4780;3032
4781;3028
4782;3033
4783;3033
4784;3034
4785;3033
4786;3035
4787;3036
4788;3033
4789;3033
4790;3034
4791;3037
4792;3038
4793;3038
4794;3039
4795;3040
4796;3041
2998;3042
4798;3043
4799;3038
4800;3040
4801;3044
4802;3045
4803;3046
4804;3047
4805;3048
4806;3049
4807;3050
4808;3051
4809;3052
4810;3053
4811;3054
4812;3055
4813;3056
4814;3057
4815;3058
4816;3058
4817;3059
4818;3060
4819;3061
4820;3058
4821;3056
4822;3062
4823;3063
4824;3064
4825;3063
4826;3065
4827;3066
4828;3065
4829;3063
4830;3066
4831;3065
4832;3067
4833;3068
4834;3068
4835;3067
4836;3069
4837;3068
4838;3070
4839;3071
4840;3072
4841;3073
4842;3074
4843;3075
4844;3076
4845;3074
4846;3077
4847;3078
4848;3078
4849;3076
4850;3079
4851;3080
178;118
4853;3081
4854;3082
4855;3083
4856;3081
4857;3084
4858;3085
4859;3081
4860;3081
4861;3081
4862;3086
4863;3087
4864;3088
4865;3086
4866;3089
4863;3090
4868;3086
2658;3086
4870;3091
4871;3088
4872;3092
4873;3093
264;3094
4875;3094
4876;3093
4877;3092
4878;3095
4879;3092
4880;3093
4881;3096
759;486
4883;2809
4884;3097
4885;2808
4397;2808
4887;3098
4888;3099
4889;3100
4890;3101
4891;3102
4892;3103
4893;3104
4894;960
2460;1601
2943;1913
4897;328
1495;978
4899;3105
4900;331
4901;3106
4902;3107
4903;3108
1453;3109
4905;3110
4906;3108
4907;3111
4908;3107
2889;3110
4910;1594
4911;3112
4108;3113
4913;3114
3597;3115
4915;3113
4916;3054
4917;3113
4918;3116
4919;3114
4920;3115
4921;3115
4922;3117
1979;1294
4924;3118
4925;3119
2943;1913
4927;3120
4928;3121
4929;3122
4930;3123
4931;3118
4932;3124
4933;3125
4934;3126
4935;3127
4936;3128
4937;3129
4938;3130
4939;3131
4940;3129
4941;3132
4942;3133
4943;3134
4944;3135
4945;3136
4946;3137
4947;3138
4948;3139
4949;3140
4950;3141
4951;3137
4952;3142
4953;3143
4954;3144
4955;3145
4956;3146
4957;3147
4958;3148
4959;3149
4960;3150
4961;3151
2690;3152
4963;3153
4964;3154
4965;3155
4966;3155
4967;3153
4968;3156
4969;3157
4970;3157
2237;3158
4972;3159
4973;3160
4974;3161
4975;3162
4976;3163
4977;3164
4978;3165
4979;3163
4980;3166
4981;3167
4982;3168
4983;3169
4984;3170
4985;3169
4986;3171
4987;3172
4988;3173
3458;3174
4990;3175
4991;3176
4992;3177
4993;3178
4994;3177
4995;3179
4996;3180
4997;3178
4998;3181
4999;3182
5000;3183
5001;3178
5002;3184
5003;3185
5004;3186
5005;3185
5006;3187
5007;3188
3314;2149
5009;3189
5010;3190
5011;3187
5012;3191
5013;3192
5014;3193
5015;3192
5016;3194
5017;3191
1241;3195
5019;3196
5020;3191
5021;3195
2164;1394
2157;1394
2158;1394
2159;1394
2160;1394
5027;3197
5028;1394
5029;1394
5030;1394
5031;147
5032;3198
5033;3198
5034;3199
3036;3198
5036;3200
5037;3201
1235;3201
5039;3202
5040;3203
5041;3204
5042;3205
5043;3206
5044;3207
5045;3208
5046;3209
5047;3210
5048;3211
5049;3212
5050;3213
5051;3214
5052;3215
5053;3216
5054;3217
5055;3218
5056;3217
5057;3219
5058;3215
5059;3220
5060;3221
5061;3222
5062;3223
5063;3224
5064;3225
5065;1747
5066;3226
5067;3227
5068;3228
5069;3229
5070;3224
5071;3230
5072;3231
5073;3232
5074;3233
5075;3234
5076;3235
5077;3234
5078;3236
5079;3237
5080;3237
5081;3238
5082;3239
5083;3240
5084;3241
5085;3240
5086;3240
5087;3242
5088;3243
5089;3239
5090;3240
5091;3243
5092;3244
5093;3245
5094;3246
5095;3247
5096;3248
2679;3249
5098;3245
5099;3245
5100;3247
5101;3250
5102;3251
5103;3252
5104;3252
5105;3253
5106;3252
5107;3254
5108;3253
5109;3255
5110;3256
5111;144
5112;3257
5113;3258
5114;3259
5115;3258
5116;3258
5117;3259
5118;3257
5119;3258
5120;3260
5121;3257
529;355
5123;3261
5124;3262
5125;3263
5126;355
5127;3264
5128;355
5129;3261
5130;3261
5131;355
5132;3265
5133;3266
5134;3267
5135;3266
5136;3268
5137;3266
5138;3265
5139;3266
5140;3265
5141;3267
5142;3269
1330;857
4295;2743
4296;2744
4297;2745
4298;2746
5148;3270
5149;3269
4299;2747
4300;2748
5152;3271
5153;3272
5154;3272
5155;3272
5156;3272
5157;3272
5158;3272
5159;3272
5160;3273
5161;3273
5162;3274
5163;3275
5164;3276
5165;3277
5166;3278
5167;3279
5168;3280
5169;3281
5170;3282
5171;3283
5172;3284
5173;3285
5174;3286
5175;3287
5176;3288
5177;3289
5178;3290
5179;3291
5180;3286
5181;3292
759;486
5183;3293
2722;1766
5185;147
5186;3294
5187;3295
5188;3293
2843;1840
5190;3293
5191;3296
5192;3297
5193;3298
5194;3299
5195;3300
5196;3297
5197;3300
5198;3300
5199;3297
5200;3300
5201;3301
5202;3302
3308;2144
5204;3303
5205;3304
5206;3305
5207;3306
5208;3307
5209;3304
5009;3189
5211;3308
5212;3309
5213;3310
5214;3311
5215;3312
5216;3313
5217;995
5218;3314
5219;3315
5220;3316
5221;3312
5222;3317
5223;3318
5224;3317
5225;3319
5226;3317
5227;3320
5228;3321
5229;3322
5226;3323
5231;3319
5232;3324
5233;3325
5234;3325
5235;3324
5236;3324
5237;3326
5238;3325
5239;3325
5240;3324
5241;3325
5242;3327
4902;3328
5244;3329
5245;3330
5246;3331
5247;3332
5248;3333
5249;3334
5250;3335
5251;3336
5252;3337
5253;3338
5254;3339
5255;3340
5252;3341
5257;3342
5258;3342
5259;3339
5260;3339
5261;3342
5262;3308
5262;3343
5264;3344
5265;3345
5266;3346
5267;3347
5268;3347
5269;3348
5270;3308
5271;3349
5272;3350
5273;3351
5274;3351
5275;3350
5274;1839
2237;3352
5278;3353
5279;3351
5280;3354
5281;3350
5282;3355
5283;3356
5284;3355
5285;3357
3008;3356
5287;3356
5288;63
5289;3358
5290;3355
5291;3359
3325;2158
5293;3360
5294;3360
5295;3361
5296;3362
5297;3360
5298;3363
5299;3364
5300;3365
5301;3366
5302;3367
5303;3368
5304;3367
5305;3369
5306;3370
5307;3371
5308;3367
5309;3372
5310;3373
5311;3368
5312;3374
5313;3375
5314;3376
5315;3377
5316;3378
5317;3379
5318;3375
5319;3380
5320;3377
5321;3381
5322;2116
5323;3382
5324;3383
5325;3384
2950;3382
5327;3382
5328;3384
5329;3385
5327;3139
5331;3386
5332;3387
5333;3388
3127;2025
5335;3389
5336;3390
5337;3389
5338;3391
5339;3392
5340;3393
5341;3394
5342;3395
5343;3396
5344;3397
5345;3395
5346;3398
5347;3395
5345;3397
2689;3399
5350;3400
5351;3401
5352;3402
5353;3403
5354;3404
5355;3405
5356;3406
5357;2741
5358;3407
5359;3408
5360;3409
5361;3410
5362;3411
5363;3412
5364;3411
5365;3413
1377;3414
5367;3412
5368;3415
5369;3413
5370;3416
5371;3412
5372;3417
5373;3418
5374;3419
2412;1564
4386;2800
5377;3419
5378;3418
5379;3420
5380;3421
5381;3422
5382;1208
5383;1208
5384;3423
5385;3424
5386;3425
5387;3426
5388;3427
5389;3428
5390;3428
5391;3425
5392;3429
5393;3430
5394;3430
5395;3431
5396;3432
5397;3433
5398;3434
5399;3435
5400;3433
5401;3436
3725;2390
5403;3437
3727;2391
5405;231
5406;2160
5407;3438
5408;3439
5409;3440
5410;3441
5411;3442
1727;1118
1736;1126
5414;1126
5415;1118
5416;1118
5417;1118
5418;1118
5419;3443
5420;3444
5421;3445
5422;3446
5423;3447
5424;3448
5425;3449
5426;3450
5427;3447
5428;3451
5429;3452
5430;3453
5431;3453
5432;3454
5433;3455
5434;3456
5435;3455
5436;3456
5437;3454
5438;3456
5439;3454
5440;3457
5441;3455
5442;3458
5443;3459
5444;3460
5445;3461
5446;3462
5447;3463
5448;3464
5449;3461
5450;3465
5451;3466
5452;3467
5453;3468
5454;3469
5455;3470
5456;3471
5457;3472
5458;3473
5459;3469
5460;3474
5461;3472
5462;3475
5463;3476
5464;3477
5465;3478
5466;3479
5467;3479
5468;3480
5469;3479
5470;3478
5471;3481
494;337
2489;1607
2494;1607
5475;3482
5476;3483
5477;3484
5478;3485
5479;943
5480;3486
5481;1584
5482;338
2437;1583
5484;3487
1439;615
5486;3488
5487;3489
5488;3490
5489;3488
5490;3491
5491;3492
5492;1747
5493;3493
5494;3494
5495;3493
5496;3493
5497;3495
5498;3496
5499;3497
5500;3498
5501;3493
5502;3499
5503;3500
5504;3499
5505;3501
5506;3500
5507;3500
5508;3502
5509;3500
5510;3503
5511;3501
5512;3504
5513;3504
5514;3505
5515;3506
862;3507
5517;3508
5518;3508
5519;3508
5520;3508
5521;3508
5522;3509
5523;3510
724;3511
5525;3512
5523;3511
5527;3510
5528;3513
5529;3514
5530;3515
5531;3516
5532;3517
5533;3518
5534;3517
5535;1118
5536;3518
5537;1118
5538;3518
5539;3518
5540;3518
5541;3517
5542;3519
5543;3519
5544;3520
5545;3519
5546;3521
5547;3519
5548;3522
5549;3523
5550;3519
5551;3524
2502;3525
5553;3526
5554;3527
5555;3528
5556;3529
5557;3530
5558;3531
5559;3532
5560;3530
5561;3533
5562;3534
5563;3535
5564;3534
5565;3536
5566;3535
5567;3534
5568;3534
5569;3534
5570;3534
5571;3534
5572;3537
5573;3538
5574;3539
5575;3540
5576;3541
5577;3537
5578;3537
5579;3537
5580;3542
5581;3537
5582;3543
5583;3543
5584;3544
5585;3545
5586;3546
5587;3547
5588;3543
5589;3544
5590;3548
5591;3549
5592;3550
5593;3551
5594;3552
5595;3550
5596;3550
5597;3552
5598;3553
5599;3554
5600;3550
5601;3550
5602;3555
5603;3556
5604;3555
5605;3557
5606;3558
5607;3558
5608;3559
5609;3560
5610;3556
5611;3558
5612;2621
5613;3561
5614;3562
5615;3562
2722;1766
5617;3563
5618;3564
5619;3565
5620;3566
5621;3567
5622;3568
5623;3568
5624;3568
5625;3569
5110;3568
5627;3570
5628;3569
5629;3571
5630;3571
5631;3568
5632;3572
5633;3573
5634;3574
5635;3574
5636;3572
5637;3575
5638;3572
5639;3572
5640;3572
5641;3576
5642;3577
5643;3577
5043;3578
5645;3578
5646;3579
5647;3577
5648;3577
5649;3577
5650;3577
5651;3578
5652;3580
5653;3581
5654;3582
5655;3583
5656;3584
5657;3585
5658;3586
5659;3587
5660;3588
5661;3589
5662;3590
5663;3591
5664;3590
5665;3592
5666;3593
5667;3594
5668;3595
5669;3590
5670;3590
5671;3596
759;486
5673;3597
5674;3598
5675;3597
5676;3599
5677;3600
5678;3601
5679;3602
5680;3602
5681;3598
5682;3603
5683;3604
5684;3605
5685;3604
5686;3606
5687;3603
5688;3607
5689;3607
5690;3608
5691;3604
5692;3609
5693;3609
5694;3610
5695;3609
5696;3611
5697;3612
5698;3613
5699;3614
5700;3615
5701;3616
5702;3617
5703;3618
5704;3619
5705;3619
5706;3620
5707;3621
5708;3620
5709;3622
5710;3619
5711;3623
5712;3624
5713;3624
5714;3625
5715;3626
5716;3627
5717;3625
5718;3626
5719;3627
5720;3628
5721;3625
5722;3629
5723;3629
5724;3629
5725;3630
5726;3631
5727;3632
5728;3633
5729;3634
5730;3635
5731;3636
817;525
5733;3637
5734;3638
5735;3639
5736;3640
5737;3637
5738;3638
5739;3639
5740;3638
5741;3641
5742;3641
5743;3642
5744;3643
5745;3644
5746;3643
5747;3643
5748;3641
5749;3641
5750;3642
3308;2144
4185;2669
5753;3645
3314;2149
5755;3646
5756;3647
5757;3648
5758;3648
5759;3645
5760;3649
5761;3650
5762;3651
5763;3652
5764;3209
5765;3653
5766;3209
5767;3654
5768;3655
5769;3656
5770;3657
5771;3658
5772;3659
5773;3660
5774;3661
5775;3662
5776;3663
5777;3664
5778;3665
5779;3666
5780;3667
5781;3668
5782;3669
5783;3670
5784;3671
5785;3672
5786;3673
3943;2522
5788;3674
5789;3675
5790;3676
5791;877
5792;3677
5793;3678
5794;3679
5795;3680
5796;3678
5797;3681
5798;3677
5799;3682
5800;3677
5801;3683
5802;3684
5803;3685
5804;3686
5805;3687
5806;3684
5807;3686
4720;2995
5809;3685
5810;3686
5811;3688
5812;3688
5813;3688
5814;3688
5815;3688
5816;3688
5817;3688
5818;3688
5819;3688
5820;3689
5821;3690
5822;3690
3663;3691
5824;3691
5825;3692
5826;3690
5827;3691
5828;3693
5829;1204
5830;1204
5831;3694
1904;1248
5833;3695
5834;3696
5835;3697
5836;3698
5837;3699
5838;3697
5839;3700
5840;3698
5841;3701
5842;3702
5843;3703
5844;3701
5845;3702
5846;3704
5847;3705
5848;3701
5849;3706
5850;3707
5851;3708
5246;3331
5853;3709
5854;3710
5855;3711
5856;3711
5857;3709
5858;3712
5859;3711
5860;3708
5861;3713
5862;3714
5863;3713
5864;3715
5865;3716
5866;3715
5867;3717
5868;3718
5869;3719
5870;3716
5871;3720
5872;3721
5873;3721
5874;3722
5875;3721
5876;3721
5877;3723
5878;3724
5879;3725
5880;3726
5881;714
5882;3727
5883;714
5884;3728
5885;3729
5886;3730
5887;3731
5888;3728
5889;3728
862;3732
5891;3733
5892;3733
5893;3734
5894;3734
5895;3734
5896;3734
5897;3734
5898;3734
5899;3735
5900;3734
5901;3736
5902;3737
5903;3738
5904;3739
5905;3736
5906;3740
5905;3740
5908;3740
5909;3741
5910;3742
5911;3743
5912;3744
5913;3745
5914;3745
5915;3746
5916;3745
5917;3747
5918;3745
5919;3745
5920;3745
5921;3748
5922;3748
5923;3749
5924;3748
5925;3750
5926;3748
5927;3751
5928;3748
5929;3752
5930;3748
5931;3753
5932;3753
5933;2825
5934;3754
5932;1204
5936;3753
5937;3754
5938;3755
5939;3754
5940;3753
5941;3756
5942;3757
2893;3757
5944;3758
5945;3759
5946;3760
5947;3761
5948;3762
5949;3756
5950;3760
5951;3763
5952;3764
5953;3765
5954;3766
5955;3766
5956;3767
5957;3768
5958;3769
5959;3770
5960;3771
5961;3772
5962;3773
5963;3774
5964;3775
5965;3776
5966;3777
5967;3772
5968;3778
5969;3779
5970;3773
5971;3780
5972;799
5973;3781
5974;3782
5975;3783
5976;3784
5977;3782
5978;3785
5979;3786
5980;3783
5981;3787
1422;929
5983;3788
5984;3789
5985;3790
5986;3791
5987;3792
5988;3790
5989;3793
5990;3794
5991;3795
5992;3796
5993;3797
5994;3798
5995;3796
5996;3796
5997;3796
5998;3799
5999;3796
6000;3798
5533;3800
2023;3800
6003;3800
2040;1232
6005;1232
6006;3800
6007;3800
1592;3801
6009;3800
6010;3802
6011;3803
6012;3804
6013;3803
6014;3805
6015;3806
6016;3807
6017;3805
6018;3807
6019;3808
6020;3808
6021;3809
6022;3810
6023;3809
6024;3811
6024;3812
6026;3812
6027;3813
6028;3812
6029;3814
6030;3813
6031;3815
6032;3815
6033;3815
6034;3815
6035;3815
6036;3815
6037;3815
6038;3815
6039;3815
6040;3816
6041;3817
6042;3817
6043;3817
929;3818
6045;3817
6030;3819
6047;3817
6048;3820
6049;3818
6050;3821
6051;3822
6052;3823
6053;3824
6054;3823
6055;3825
6056;3822
6057;3822
6058;3826
6059;3827
6060;3827
6061;3828
6062;3829
6063;3829
6064;3828
6065;3830
6066;3828
6067;3829
6068;3831
6069;3828
6070;3832
6071;3833
6072;3833
6073;3834
6074;3835
6075;3835
6076;3835
6077;3835
6078;3833
3855;3836
6080;3837
6081;3838
6082;3839
6083;3840
6084;3841
505;1654
6081;3842
6087;3843
6088;3844
6089;3845
6090;3846
6091;3847
6092;3847
6093;3847
2709;3848
6095;3849
6096;3847
6097;3847
5679;3850
6099;3851
6100;3852
6101;3853
6102;3853
6103;15
6104;3854
841;3855
6106;3853
6107;3856
6108;3853
6109;3857
6110;3855
2672;3858
6112;1129
6113;3859
6114;3860
6115;3861
6116;3862
6117;3863
6118;3859
6119;3861
6120;3858
6121;3864
6122;3865
6123;3866
6124;3865
6125;3867
6126;3865
6127;3867
2145;3868
6129;3865
6130;3869
6131;3870
6132;519
6133;3870
6134;3870
6135;3871
6136;3872
6137;3873
6138;3871
6139;519
6140;3871
6141;3874
6142;3875
6143;3875
6144;3876
6145;3877
6146;3878
6147;3879
6148;3880
6149;3878
6150;3881
6151;3882
6152;3883
6153;3883
6154;3884
6155;3885
6156;3884
6157;3883
6158;3883
6159;3886
6160;3883
6161;3887
6162;3888
6163;3888
6164;3889
6165;3890
6166;3889
6167;3888
6168;3891
6169;3888
6170;3892
6171;3893
6172;3893
6173;3893
6171;3894
6175;3895
6176;3896
6177;3896
6178;3893
6179;3897
6180;3898
6181;3899
6182;3899
6183;3900
6184;3901
6185;3899
6186;3902
6187;3903
6188;3904
6189;3899
6190;3905
3308;2144
6192;3906
6193;3907
6194;3908
6195;3909
6196;3910
6197;3911
6198;3906
6199;3912
6200;3913
6201;3914
6202;3915
6203;3916
6204;3914
6205;3917
6206;3917
6207;3918
6208;3919
6209;3920
6210;3916
3148;2039
6212;3921
6213;3922
3151;2042
3152;2043
3153;2044
3154;2039
6218;3923
6219;3924
6220;2042
6221;3925
6222;3926
6223;3927
6224;3928
6225;3929
6226;3930
6227;3931
4099;2615
6229;3932
6230;3933
6231;3934
6232;3934
6233;3935
6234;3936
6235;3934
6236;3937
6237;3938
6238;3939
6239;3940
6240;3937
6241;3941
6242;3942
6243;3943
6244;3944
6245;3945
6246;3943
6247;3946
6248;3947
6249;3941
6250;3948
6251;3949
6252;3950
6253;3951
6254;3952
6255;3953
6256;3954
6257;3955
6258;3956
6259;3957
6260;3958
759;486
5978;3959
6263;3960
6264;3959
6265;3960
6266;3961
6267;3959
6266;3959
6269;3962
6095;3963
6271;3964
6272;3964
6273;3965
6274;3966
6275;3967
6276;895
3793;2424
6278;3968
6279;3964
6280;3969
6281;3970
6281;3971
6283;3972
6284;3970
6285;3973
6286;3972
6287;3974
6288;3975
6289;3974
6290;3976
6291;3977
6292;3978
6293;3979
6294;3980
6295;3981
6296;3982
6297;3983
6298;3978
6299;3981
6298;3982
178;118
6302;3984
6303;1874
6304;3985
6305;3986
6306;3984
6307;3987
6308;1874
6309;3988
6310;3986
5372;3417
6312;3989
6313;3990
6314;3991
6315;3992
6316;3993
6312;3994
6318;3995
6319;3996
6320;3997
6321;3998
6322;3999
1956;3999
6324;4000
6325;4001
6326;4002
6327;4003
6328;4000
6329;4004
6330;4005
6331;1200
6332;420
5295;3361
6334;1128
6335;4006
6336;4006
6337;1128
6338;4007
6339;420
6340;4008
6341;4009
6342;4009
6343;4010
6344;4011
6345;4009
6346;4012
6347;4013
6348;4009
6342;4014
6350;4015
6351;4016
6352;4017
6353;4018
6354;4019
6355;4020
6356;4019
6357;4021
6358;4020
6359;4019
6360;4021
6361;4022
6362;4023
6363;4022
6364;4024
6365;4025
6366;4026
6367;4024
6368;4022
6369;4025
6370;4022
6244;4027
6372;4028
6373;4029
6374;4030
6375;4030
6376;4031
6377;4032
6378;4033
6379;4030
6380;4030
6381;4034
6382;4035
6383;4036
6384;4037
5401;4038
6386;4036
3156;4039
6388;4039
6389;4040
6390;4041
5093;4042
6392;4043
6393;4044
6394;4045
6395;4046
6396;4042
6397;4043
243;4043
6399;4047
6400;4048
6401;4049
6402;4050
6403;4051
6404;4052
6405;4049
6406;4053
6407;4052
6408;4053
6409;4052
6410;4052
6411;1128
2998;2127
6413;4054
6414;4055
6415;4056
6416;2127
6417;4057
6418;4058
4721;2996
6420;4054
6421;4059
6422;4060
6423;4061
6424;4062
6425;4063
6426;4064
6427;4059
6428;4065
6429;3094
6430;4066
2416;1568
6432;4067
2419;1571
6434;4068
6435;4067
2424;1571
6437;4068
6438;4069
2425;1568
6440;4070
6441;4071
6442;4072
6443;4072
6444;4073
6445;4074
6446;4075
1149;735
6448;4073
6449;4076
6450;4073
6451;4077
6452;4078
6453;4079
6454;4080
6455;4081
6456;4082
6457;4083
6458;4084
6459;4085
6460;2301
6461;4086
6462;4087
6463;4088
6464;4089
6465;4088
6466;4086
6467;4090
6468;4089
6469;4089
6470;4086
6471;4091
6472;4092
6473;4093
6474;4094
6475;4095
6476;4093
6477;4093
6478;4096
6479;4097
6480;4098
6481;3490
6482;4099
6483;4100
6484;4101
6485;4102
6486;4103
3473;4104
6488;4104
6489;4105
6490;4106
6491;4107
4030;4108
6493;4108
6494;4108
6495;4107
6496;4109
6497;4109
6498;4108
6499;4109
6500;4108
2197;1417
6502;1417
6503;4110
6504;4111
6505;4110
6506;4112
6507;905
6508;4113
6509;4111
6510;4114
6511;4115
6512;4115
6513;4116
6514;4115
6515;4115
6516;4117
6517;4118
6518;4115
6519;4119
6520;4115
6521;4120
6522;4121
6523;4122
6524;4120
6525;4123
5627;4120
6527;4124
6528;4125
6529;4126
6530;4121
6531;816
6532;4127
6532;4128
6534;4129
6535;4127
6536;4130
6537;4127
6538;4127
6539;4127
6540;4128
4615;2931
6542;2931
6543;4131
6544;4132
6545;4133
4617;2931
6547;4134
6548;4133
6549;4135
6550;4135
6551;4136
6552;4137
6553;4138
6554;4139
6555;4140
6556;4137
6557;4137
6558;4136
6559;4138
6560;4136
6561;4141
6562;4141
6563;4141
6564;4141
5822;4142
6566;4143
6567;4144
6568;4141
6569;4143
6570;4141
6571;4145
6572;4146
6573;4147
6574;4148
6575;4148
6576;4149
6577;4150
6578;4145
6579;4146
6580;4148
6581;4151
6582;4152
6583;4153
6584;4154
6585;4155
6586;4156
6587;4157
6588;4158
6589;4158
6590;4158
6591;4159
6592;4160
6593;4161
6594;4162
6595;4163
6596;4164
374;249
6598;4165
6599;4166
6600;4167
6601;4168
6602;4168
6603;4169
6604;4170
6605;4171
6606;4168
6607;4171
6608;4171
6609;4172
6610;4173
6611;4174
6612;4175
6613;4176
6614;4177
6615;4178
6616;4179
6617;4174
6618;4180
6619;4181
6620;4182
6621;4183
6622;4184
6623;4183
6624;4183
6625;4183
6626;4184
6627;4185
6628;4184
6629;4183
6630;4186
6631;4187
6632;4188
6633;4187
6634;4187
6635;4188
6636;4188
6637;4188
6638;4187
6639;1997
6640;4188
6641;4189
6642;4190
6643;4190
6644;4191
6645;4192
6646;4193
6647;4194
6648;4195
6649;4194
6650;4196
6651;4197
1721;1112
6653;4198
6654;4199
6655;4197
6656;4197
6657;4200
6658;1112
6659;4201
6660;4202
1020;654
1082;691
2280;1478
2283;1481
2285;1478
4210;2688
4212;654
6668;654
6669;2688
6670;1478
6671;4203
6672;4204
6673;4204
6674;4204
6675;4203
6676;4204
6677;4205
6678;4203
6679;4205
6680;4206
6672;4204
6673;4204
6674;4204
6676;4204
6685;4207
6678;4203
6679;4205
6688;4203
6689;4204
6690;4204
6691;4208
6692;4209
6693;4210
6694;4211
6695;4209
6696;4212
6697;4210
4651;4213
6699;4214
6700;4213
6701;4215
645;4216
645;4217
6704;4218
6705;4216
6706;4219
6707;4220
6708;4221
6709;4222
6707;4217
6711;4223
6712;4224
6712;4225
6714;4226
2798;4227
6716;4224
6717;4224
6718;4223
6719;4228
6720;4225
6721;147
6722;4229
6723;4230
6724;4231
6725;4231
2793;4230
6727;4230
6728;4232
578;4233
1403;4229
6731;4234
6732;4235
685;4236
6734;4237
5766;4238
120;4239
6737;4240
6738;4234
6739;4241
6740;4237
6741;4242
6742;4243
6743;4244
6744;4245
6745;4246
6746;4242
6747;4247
6748;4245
6749;4243
6750;4245
1327;854
6752;4248
6753;4249
1195;4250
6755;4251
6756;4249
6757;4252
6758;4250
6759;4249
6760;4253
6761;4254
6762;4255
6763;4256
6764;4257
6765;4258
6766;4259
6767;4260
6768;4261
6769;4262
6770;4263
692;449
765;491
6773;4264
6774;4265
6773;4266
6776;4267
6777;4268
6776;4269
6779;4270
6780;4268
6781;4271
6782;4271
6783;4272
6784;4273
6785;4274
6786;4275
6787;4276
6788;4271
6789;4275
6790;4276
1719;1111
6792;4277
6793;4278
6794;4279
6795;4280
6796;1111
6797;4281
6798;4282
6799;4283
6800;4284
6801;4285
6802;4285
6803;4286
6804;4285
6805;4285
6806;4285
6807;4287
6808;4287
6809;4285
6810;4285
6811;4288
6812;4289
6813;4290
6814;4291
6815;4289
6816;4292
6817;4293
6818;4294
6819;4288
6820;4288
6821;4295
6822;4296
6823;4296
6824;4297
6825;4296
6826;4298
6827;4296
6828;4296
6829;4296
6830;4299
6831;4300
6832;4301
6833;4302
6834;4303
6835;4304
6836;4305
6837;4306
6838;4307
6839;4308
6840;4309
6841;4310
6842;4311
6843;4312
6844;4313
6845;4314
6846;4315
6847;4314
6848;4316
6849;4314
6850;4317
6851;4318
6852;4319
6853;4320
6854;4320
6855;4321
6856;4321
6857;4318
6858;4322
6859;4323
6860;4321
1357;878
6862;4324
6863;4325
6864;4326
1823;1188
6866;4326
6867;878
6868;4327
2825;4328
6870;4326
6871;4329
6872;4330
2334;1515
6874;4331
6875;4332
6876;4329
6877;4333
6878;4331
6879;4330
6858;4322
2402;1556
6882;4334
6883;4335
6884;4335
6885;1556
6886;4335
6887;1556
6888;4336
6889;4337
6890;4338
6891;4339
6892;4339
6893;4339
6894;4339
6895;4339
6896;4340
6897;4341
6898;4342
6899;4342
6900;4339
6901;4343
6902;4344
6903;4345
6904;4346
5307;3371
6906;4346
6907;4347
6908;4348
6909;4346
6910;4349
6911;4350
6912;4350
6913;4351
6914;4352
6915;4352
6916;4353
6917;4350
6918;4350
6919;4351
6920;4350
6921;4354
6922;1654
6923;4355
6924;4356
1607;4357
6926;4358
6927;4359
6928;4360
6929;4354
6930;4361
6931;4362
6932;4363
6933;4364
6934;4365
6935;4366
6936;4367
6937;4368
6938;4365
6939;4369
6940;4367
1897;1242
1433;938
6943;4370
6944;4371
6945;4372
6946;1242
6947;4371
6948;1242
5836;3698
6950;4373
6951;4374
2490;1622
6953;4375
2493;1623
6955;4376
6956;4377
6957;4378
6958;4379
6959;4380
6960;4381
6961;4382
6962;4383
6963;4382
6964;4382
6965;4382
6966;4384
6967;4385
6968;4386
6969;4387
6970;4387
6971;4388
6972;4389
6973;4390
6974;4391
6975;4392
6976;4393
6977;4394
6978;4394
6979;4388
6980;4391
6981;4395
6982;4396
6983;4396
6984;4397
6985;4398
6986;4399
6987;4400
3408;4401
6989;4402
6990;4403
6991;4404
6992;4404
6993;4405
6994;4406
6995;4404
6996;4407
6997;4404
6998;4406
6999;4406
7000;4405
7001;4408
7002;4409
7003;4410
7004;4411
7005;4412
7006;4413
7007;4414
7008;4409
7009;4409
7010;4415
7011;4416
7012;4417
7013;4418
714;4419
7015;4420
7016;1129
7017;4416
7018;4416
7019;4417
7020;4421
7021;4422
7022;4423
7023;4424
7024;4425
7025;4426
7026;4427
7027;4428
7028;4429
7029;4426
7030;4430
4615;2931
6542;2931
7033;4431
6545;4133
4617;2931
6549;4431
6548;4133
7038;4432
7039;2931
7040;4433
2519;4434
7042;4434
7043;4434
7044;4434
7045;4434
7046;4435
7047;4436
7048;4434
7049;4437
7050;4438
7051;4439
7052;4440
7053;4441
7054;4441
7055;4442
7056;4442
7057;4441
7058;4442
7059;4443
7060;4444
3308;2144
7062;4445
7063;4446
7064;4445
7065;4447
7066;4445
7067;4448
7068;4449
7069;4447
7070;4450
7071;4451
7072;4452
7073;4453
7074;4454
7075;4453
7076;4455
7077;4452
7071;4456
7079;4457
7080;4453
7081;4458
7082;4458
7083;4459
7084;4459
7085;4460
7086;4458
7087;4461
7088;147
7089;4459
7090;4459
7091;4462
7092;4462
7093;4462
3920;4463
7095;4464
7096;4462
7097;4462
7098;4465
3080;4462
5096;4465
7101;4466
7102;4467
7103;4468
7104;4469
7105;4470
7106;4471
7107;4470
7108;4472
7101;4473
7110;4474
7111;4475
7112;4475
7113;4476
7111;4477
7115;4478
7111;4479
5938;3755
7118;4476
7119;4480
